Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Source,IUPAC_name
CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)O,CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)O,sweet,flavor_db,4-amino-2-[[6-amino-2-[[2-(2-aminopropanoylamino)-3-phenylpropanoyl]amino]hexanoyl]amino]-4-oxobutanoic acid
OCC1OC(OCC2OC(O)C(O)CC2O)C(O)C(O)C1O,OCC1OC(OCC2OC(O)C(O)CC2O)C(O)C(O)C1O,sweet,flavor_db,"2-(hydroxymethyl)-6-[(3,5,6-trihydroxyoxan-2-yl)methoxy]oxane-3,4,5-triol"
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1OC1OC(CO)C(O)C(O)C1O,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1OC1OC(CO)C(O)C(O)C1O,sweet,flavor_db,"2-[3,5-dimethoxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-5,7-dihydroxychromen-4-one"
OCCCC(O)C(O)CCO,OCCCC(O)C(O)CCO,sweet,flavor_db,"heptane-1,3,4,7-tetrol"
OCC1OC(O)C(O)C(OC2OCC(O)C(O)C2O)C1O,OCC1OC(O)C(O)C(OC2OCC(O)C(O)C2O)C1O,sweet,flavor_db,"6-(hydroxymethyl)-4-(3,4,5-trihydroxyoxan-2-yl)oxyoxane-2,3,5-triol"
CNC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,CNC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,flavor_db,3-amino-4-[[1-(methylamino)-1-oxo-3-phenylpropan-2-yl]amino]-4-oxobutanoic acid
COC1C(O)C(O)OC(CO)C1OC1OC(CO)C(O)C(O)C1O,COC1C(O)C(O)OC(CO)C1OC1OC(CO)C(O)C(O)C1O,sweet,flavor_db,"2-[5,6-dihydroxy-2-(hydroxymethyl)-4-methoxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
OCC1OC(F)C(O)C(O)C1OC1OC(CO)C(OC2CCCCO2)C(O)C1O,OCC1OC(F)C(O)C(O)C1OC1OC(CO)C(OC2CCCCO2)C(O)C1O,sweet,flavor_db,"2-[6-fluoro-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)-5-(oxan-2-yloxy)oxane-3,4-diol"
COc1cc(C2Oc3cc(C4Oc5cc(OC6OC(CO)C(O)C(O)C6O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,COc1cc(C2Oc3cc(C4Oc5cc(OC6OC(CO)C(O)C(O)C6O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,sweet,flavor_db,"3,5-dihydroxy-2-[3-(4-hydroxy-3-methoxyphenyl)-2-(hydroxymethyl)-2,3-dihydro-1,4-benzodioxin-6-yl]-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one"
OCC(O)C1OC(OC2C(O)C(O)OC(CO)C2O)C(O)C1O,OCC(O)C1OC(OC2C(O)C(O)OC(CO)C2O)C(O)C1O,sweet,flavor_db,"4-[5-(1,2-dihydroxyethyl)-3,4-dihydroxyoxolan-2-yl]oxy-6-(hydroxymethyl)oxane-2,3,5-triol"
CCOC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OCC,CCOC(=O)C(NC(=O)C(CC(=O)O)NC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)OCC,sweet,chemtastes_db,"4-[(1,3-diethoxy-1,3-dioxopropan-2-yl)amino]-3-[(4-nitrophenyl)carbamoylamino]-4-oxobutanoic acid"
CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(N)CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(N)CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,"4-[[1-[(1-carboxy-2-phenylethyl)amino]-4-methyl-1-oxopentan-2-yl]amino]-3-[(2,5-diamino-5-oxopentanoyl)amino]-4-oxobutanoic acid"
CC1(C)OC(CO)C(O)C(C(O)CO)O1,CC1(C)OC(CO)C(O)C(C(O)CO)O1,sweet,flavor_db,"1-[5-hydroxy-6-(hydroxymethyl)-2,2-dimethyl-1,3-dioxan-4-yl]ethane-1,2-diol"
CCCCCCCC(=O)N1CCNC(=O)C1CC(=O)OCCCc1ccccc1,CCCCCCCC(=O)N1CCNC(=O)C1CC(=O)OCCCc1ccccc1,sweet,flavor_db,3-phenylpropyl 2-(1-octanoyl-3-oxopiperazin-2-yl)acetate
CCCCOCC(O)COC1OC(CO)C(O)C(O)C1O,CCCCOCC(O)COC1OC(CO)C(O)C(O)C1O,sweet,flavor_db,"2-(3-butoxy-2-hydroxypropoxy)-6-(hydroxymethyl)oxane-3,4,5-triol"
COC1OCC(O)C(O)C1OC1OC(C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,COC1OCC(O)C(O)C1OC1OC(C)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,flavor_db,"2-[2-(4,5-dihydroxy-2-methoxyoxan-3-yl)oxy-3,5-dihydroxy-6-methyloxan-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
CCC(O)C(O)C(O)C(O)C=O,CCC(O)C(O)C(O)C(O)C=O,sweet,flavor_db,"2,3,4,5-tetrahydroxyheptanal"
COC(CO)C(OC)C(OC)C(O)C=O,COC(CO)C(OC)C(OC)C(O)C=O,sweet,flavor_db,"2,6-dihydroxy-3,4,5-trimethoxyhexanal"
CC(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,CC(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,2-[(2-acetamido-4-methylpentanoyl)amino]-3-phenylpropanoic acid
NCCOCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,NCCOCCNP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,flavor_db,"N-[2-(2-aminoethoxy)ethyl]-[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy]phosphonamidic acid"
COc1cc(-c2oc3cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc(O)c3c(=O)c2OC)ccc1O,COc1cc(-c2oc3cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc(O)c3c(=O)c2OC)ccc1O,sweet,flavor_db,"5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-methoxy-7-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one"
CC(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,CC(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,flavor_db,4-amino-2-[[2-[2-[(2-aminoacetyl)amino]propanoylamino]-3-phenylpropanoyl]amino]-4-oxobutanoic acid
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-amino-4-[[6-amino-1-[[1-[(1-carboxy-2-phenylethyl)amino]-3-methyl-1-oxopentan-2-yl]amino]-1-oxohexan-2-yl]amino]-4-oxobutanoic acid
COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,sweet,flavor_db,"3-(4-hydroxyphenyl)-6-methoxy-7-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one"
CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,sweet,flavor_db,"2-(3,4-dihydroxyphenyl)-5-hydroxy-7-(2-hydroxyethoxy)-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one"
COc1cc(O)c2c(=O)cc(-c3ccccc3OC3OC(CO)C(O)C(O)C3O)oc2c1OC,COc1cc(O)c2c(=O)cc(-c3ccccc3OC3OC(CO)C(O)C(O)C3O)oc2c1OC,sweet,flavor_db,"5-hydroxy-7,8-dimethoxy-2-[2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]chromen-4-one"
CCCCCCOC1C(O)OC(CO)C(O)C1O,CCCCCCOC1C(O)OC(CO)C(O)C1O,sweet,flavor_db,"3-hexoxy-6-(hydroxymethyl)oxane-2,4,5-triol"
CC(C)=CC1CC(C)CCO1,CC(C)=CC1CC(C)CCO1,sweet,flavor_db,4-methyl-2-(2-methylprop-1-enyl)oxane
CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)O,CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-amino-4-[[1-[[1-[(1-carboxy-2-phenylethyl)amino]-1-oxopropan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-4-oxobutanoic acid
OCC(O)CC(O)CO,OCC(O)CC(O)CO,sweet,flavor_db,"pentane-1,2,4,5-tetrol"
OCC1OC(OC2C3COC(O3)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2C3COC(O3)C(O)C2O)C(O)C(O)C1O,sweet,flavor_db,"2-[(3,4-dihydroxy-6,8-dioxabicyclo[3.2.1]octan-2-yl)oxy]-6-(hydroxymethyl)oxane-3,4,5-triol"
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C(C)(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C1CC1)C(C)(C)C,sweet,chemtastes_db,"3-amino-4-[[1-[(2-cyclopropyl-3,3-dimethylbutan-2-yl)amino]-1-oxopropan-2-yl]amino]-4-oxobutanoic acid"
CC(NC(=O)C(N)CC(N)=O)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,CC(NC(=O)C(N)CC(N)=O)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,sweet,flavor_db,"2-[[2-[2-[(2,4-diamino-4-oxobutanoyl)amino]propanoylamino]-3-methylbutanoyl]amino]-3-phenylpropanoic acid"
CCCOC(=O)c1ccc(O)cc1,CCCOC(=O)c1ccc(O)cc1,sweet,flavor_db,propyl 4-hydroxybenzoate
COC(=O)C(NC(=O)C(CC(=O)O)NC=O)C(Cc1ccccc1)c1ccccc1,COC(=O)C(NC(=O)C(CC(=O)O)NC=O)C(Cc1ccccc1)c1ccccc1,sweet,flavor_db,"3-formamido-4-[(1-methoxy-1-oxo-3,4-diphenylbutan-2-yl)amino]-4-oxobutanoic acid"
CC(NC(=O)C(CC(=O)O)NC(=O)C(N)C(C)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(NC(=O)C(CC(=O)O)NC(=O)C(N)C(C)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-[(2-amino-3-hydroxybutanoyl)amino]-4-[[1-[(1-carboxy-2-phenylethyl)amino]-1-oxopropan-2-yl]amino]-4-oxobutanoic acid
CCCCCOC1C(CO)OC(OC)C(O)C1O,CCCCCOC1C(CO)OC(OC)C(O)C1O,sweet,flavor_db,"6-(hydroxymethyl)-2-methoxy-5-pentoxyoxane-3,4-diol"
O=c1c(COC2OC(CO)C(O)C(O)C2O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,O=c1c(COC2OC(CO)C(O)C(O)C2O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,sweet,flavor_db,"2-[3,4-bis(2-hydroxyethoxy)phenyl]-5-hydroxy-7-(2-hydroxyethoxy)-3-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]chromen-4-one"
CCC1CCC(=O)O1,CCC1CCC(=O)O1,sweet,flavor_db,5-ethyloxolan-2-one
COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1OCCOS(=O)(=O)O,COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1OCCOS(=O)(=O)O,sweet,flavor_db,"2-[4-hydroxy-6-(hydroxymethyl)-2-methoxy-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxyethyl hydrogen sulfate"
CC1=C(C=CC(C)O)C(C)(C)CCC1,CC1=C(C=CC(C)O)C(C)(C)CCC1,sweet,flavor_db,"4-(2,6,6-trimethylcyclohexen-1-yl)but-3-en-2-ol"
COc1cc(-c2cc(=O)c3c(O)cc(OC4OCC(O)C(O)C4O)cc3o2)cc(OC)c1O,COc1cc(-c2cc(=O)c3c(O)cc(OC4OCC(O)C(O)C4O)cc3o2)cc(OC)c1O,sweet,flavor_db,"5-hydroxy-2-(4-hydroxy-3,5-dimethoxyphenyl)-7-(3,4,5-trihydroxyoxan-2-yl)oxychromen-4-one"
CCCOCC1OC(O)C(OCCC)C(O)C1OCCC,CCCOCC1OC(O)C(OCCC)C(O)C1OCCC,sweet,flavor_db,"3,5-dipropoxy-6-(propoxymethyl)oxane-2,4-diol"
Nc1cc(Cl)ccc1C(=O)CC(N)C(=O)O,Nc1cc(Cl)ccc1C(=O)CC(N)C(=O)O,sweet,chemtastes_db,2-amino-4-(2-amino-4-chlorophenyl)-4-oxobutanoic acid
CC(C)OC1CC(O)C(O)C(C)O1,CC(C)OC1CC(O)C(O)C(C)O1,sweet,flavor_db,"2-methyl-6-propan-2-yloxyoxane-3,4-diol"
COC1OC(C)C(O)C2OC(C)(OC)C(C)(OC)OC12,COC1OC(C)C(O)C2OC(C)(OC)C(C)(OC)OC12,sweet,flavor_db,"2,3,5-trimethoxy-2,3,7-trimethyl-5,7,8,8a-tetrahydro-4aH-pyrano[3,4-b][1,4]dioxin-8-ol"
CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NCC(=O)O,CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NCC(=O)O,sweet,flavor_db,3-[[2-[(2-amino-3-phenylpropanoyl)amino]-3-methylpentanoyl]amino]-4-(carboxymethylamino)-4-oxobutanoic acid
COCCOc1ccc(N)cc1[N+](=O)[O-],COCCOc1ccc(N)cc1[N+](=O)[O-],sweet,flavor_db,4-(2-methoxyethoxy)-3-nitroaniline
CC1(C(=O)O)CCCC2(C)c3ccccc3C(C(=O)O)C12,CC1(C(=O)O)CCCC2(C)c3ccccc3C(C(=O)O)C12,sweet,chemtastes_db,"1,4a-dimethyl-3,4,9,9a-tetrahydro-2H-fluorene-1,9-dicarboxylic acid"
NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-amino-4-[(1-carboxy-2-phenylethyl)amino]-4-oxobutanoic acid
COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC)CCC34C)C2(C)C)C(O)C(O)C1OC1OCC(O)C(O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC)CCC34C)C2(C)C)C(O)C(O)C1OC1OCC(O)C(O)C1O,sweet,flavor_db,"methyl 6-[(8a-methoxycarbonyl-4,4,6a,6b,11,11,14b-heptamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl)oxy]-4,5-dihydroxy-3-(3,4,5-trihydroxyoxan-2-yl)oxyoxane-2-carboxylate"
COC(=O)C1OC(OC2C(O)COC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C(=O)OC)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)C2O)C(O)C(O)C1O,COC(=O)C1OC(OC2C(O)COC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C(=O)OC)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)C2O)C(O)C(O)C1O,sweet,flavor_db,"2-O-methyl 4a-O-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 10-[3,5-dihydroxy-4-(3,4,5-trihydroxy-6-methoxycarbonyloxan-2-yl)oxyoxan-2-yl]oxy-2,6a,6b,9,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-2,4a-dicarboxylate"
CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C(=O)O)C6CCC5(C)C3(C)CC4)OCC(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C(=O)O)C6CCC5(C)C3(C)CC4)OCC(O)C2O)C(O)C(O)C1O,sweet,flavor_db,"6-[[4-carboxy-8a-[4,5-dihydroxy-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-2-yl]oxycarbonyl-2-hydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid"
COC1OC(COC2OCC(O)C(O)C2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,COC1OC(COC2OCC(O)C(O)C2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,sweet,flavor_db,"2-[3,5-dihydroxy-2-methoxy-6-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]oxan-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
NOCC(O)C(O)C(O)C(O)CO,NOCC(O)C(O)C(O)C(O)CO,sweet,flavor_db,"6-aminooxyhexane-1,2,3,4,5-pentol"
CC(NC(=O)C(CC(=O)O)NC(=O)C(N)CO)C(=O)NC(Cc1ccccc1)C(=O)O,CC(NC(=O)C(CC(=O)O)NC(=O)C(N)CO)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-[(2-amino-3-hydroxypropanoyl)amino]-4-[[1-[(1-carboxy-2-phenylethyl)amino]-1-oxopropan-2-yl]amino]-4-oxobutanoic acid
NC(=O)CC(NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,NC(=O)CC(NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,sweet,flavor_db,2-[[4-amino-2-[[2-[(2-amino-3-phenylpropanoyl)amino]-3-carboxypropanoyl]amino]-4-oxobutanoyl]amino]butanedioic acid
OCC(O)C1OC(OC2C(O)C(O)OC(C(O)CO)C2O)C(O)C(O)C1O,OCC(O)C1OC(OC2C(O)C(O)OC(C(O)CO)C2O)C(O)C(O)C1O,sweet,flavor_db,"2-(1,2-dihydroxyethyl)-6-[2-(1,2-dihydroxyethyl)-3,5,6-trihydroxyoxan-4-yl]oxyoxane-3,4,5-triol"
COc1ccc2c(=O)c(OC3OCC(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)c(-c3cc(OC)c(O)c(OC)c3)oc2c1,COc1ccc2c(=O)c(OC3OCC(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)c(-c3cc(OC)c(O)c(OC)c3)oc2c1,sweet,flavor_db,"3-[3,4-dihydroxy-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(4-hydroxy-3,5-dimethoxyphenyl)-7-methoxychromen-4-one"
CC(NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,CC(NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,sweet,flavor_db,3-[(2-amino-3-phenylpropanoyl)amino]-4-[[1-(1-carboxyethylamino)-1-oxopropan-2-yl]amino]-4-oxobutanoic acid
CCC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O)C(C)CC)C(C)C,CCC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O)C(C)CC)C(C)C,sweet,flavor_db,6-amino-2-[[2-[[2-[[2-[[2-[[2-[(2-amino-3-methylpentanoyl)amino]-3-phenylpropanoyl]amino]-3-methylbutanoyl]amino]-3-methylpentanoyl]amino]-3-carboxypropanoyl]amino]-3-carboxypropanoyl]amino]hexanoic acid
NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,sweet,flavor_db,3-amino-4-[[1-[[1-(carboxymethylamino)-1-oxo-3-phenylpropan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-4-oxobutanoic acid
COC(=O)CC(Cc1ccccc1)NC(=O)C(N)CC(=O)O,COC(=O)CC(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,flavor_db,3-amino-4-[(4-methoxy-4-oxo-1-phenylbutan-2-yl)amino]-4-oxobutanoic acid
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet,flavor_db,"6-[[8a-carboxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4-dihydroxy-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2-carboxylic acid"
CC1OC(OC2C(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)OC(C)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)OC(C)C(O)C2O)C(O)C(O)C1O,sweet,flavor_db,"3-[4,5-dihydroxy-6-methyl-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one"
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OCC(O)CO)O1,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OCC(O)CO)O1,sweet,flavor_db,"[5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl 2,3-dihydroxypropyl hydrogen phosphate"
COC(=O)C(CC(C)C)NC(=O)C(CC(C)(C)O)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,COC(=O)C(CC(C)C)NC(=O)C(CC(C)(C)O)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,sweet,flavor_db,methyl 2-[[4-hydroxy-4-methyl-2-[[2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylpropanoyl]amino]pentanoyl]amino]-4-methylpentanoate
NCCCCCCOP(N)(=O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,NCCCCCCOP(N)(=O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,flavor_db,"2-[[amino(6-aminohexoxy)phosphoryl]oxymethyl]-5-(6-aminopurin-9-yl)oxolane-3,4-diol"
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(C)C(O)C(O)C4O)cc3o2)cc1,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(C)C(O)C(O)C4O)cc3o2)cc1,sweet,flavor_db,"5-hydroxy-6-methoxy-2-(4-methoxyphenyl)-7-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxychromen-4-one"
CC(N)C(=O)OC(C)(C)C,CC(N)C(=O)OC(C)(C)C,sweet,chemtastes_db,tert-butyl 2-aminopropanoate
O=CC(OO)C(O)C(O)C(O)CO,O=CC(OO)C(O)C(O)C(O)CO,sweet,flavor_db,"2-hydroperoxy-3,4,5,6-tetrahydroxyhexanal"
CC1CC(OC2OC(CO)C(O)C(O)C2O)C(O)C(C)O1,CC1CC(OC2OC(CO)C(O)C(O)C2O)C(O)C(C)O1,sweet,flavor_db,"2-(3-hydroxy-2,6-dimethyloxan-4-yl)oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
COc1ccc(NCc2ccccc2)cc1O,COc1ccc(NCc2ccccc2)cc1O,sweet,chemtastes_db,5-(benzylamino)-2-methoxyphenol
Nc1ncnc2c1ncn2C1OC(C(O)P(=O)(O)O)C(O)(P(=O)(O)O)C1O,Nc1ncnc2c1ncn2C1OC(C(O)P(=O)(O)O)C(O)(P(=O)(O)O)C1O,sweet,flavor_db,"[5-(6-aminopurin-9-yl)-3,4-dihydroxy-2-[hydroxy(phosphono)methyl]oxolan-3-yl]phosphonic acid"
CC1CCC2(C(=O)O)CCC3(C)C4=CCC5C(C)(C)C(OC6OC(C(=O)O)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C,CC1CCC2(C(=O)O)CCC3(C)C4=CCC5C(C)(C)C(OC6OC(C(=O)O)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C,sweet,flavor_db,"6-[(8a-carboxy-4,4,6a,6b,11,12,14b-heptamethyl-2,3,4a,5,7,8,9,10,11,12,12a,13,14,14a-tetradecahydro-1H-picen-3-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid"
CC(NC(=O)C(N)CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,flavor_db,3-amino-4-[[1-[[3-carboxy-1-[(1-carboxy-2-phenylethyl)amino]-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-oxobutanoic acid
